year,zip_code,age_group,number_of_visits,age_adjusted_rate,county_fips_code,county
2009,"93111
(34.44055331800007, -119.80468578399996)",All Ages,53,32.53316558,6083,SANTA BARBARA
2009,"93111
(34.44055331800007, -119.80468578399996)",Children (0-17),17,48.7666104,6083,SANTA BARBARA
2009,"93111
(34.44055331800007, -119.80468578399996)",Adults (18+),36,26.89644103,6083,SANTA BARBARA
2009,"93117
(34.43020351500007, -119.86439919399999)",All Ages,117,30.73406736,6083,SANTA BARBARA
2009,"93117
(34.43020351500007, -119.86439919399999)",Children (0-17),52,63.56736473,6083,SANTA BARBARA
2009,"93117
(34.43020351500007, -119.86439919399999)",Adults (18+),65,19.333391,6083,SANTA BARBARA
2009,"93202
(36.308966514000076, -119.70707957999997)",All Ages,33,158.4603261,6031,KINGS
2009,"93202
(36.308966514000076, -119.70707957999997)",Children (0-17),13,191.7835739,6031,KINGS
2009,"93202
(36.308966514000076, -119.70707957999997)",Adults (18+),20,146.8895253,6031,KINGS
2009,"93203
(35.195232979000025, -118.83709650899999)",All Ages,48,20.2805534,6029,KERN
2009,"93203
(35.195232979000025, -118.83709650899999)",Children (0-17),36,47.25577544,6029,KERN
2009,"93203
(35.195232979000025, -118.83709650899999)",Adults (18+),12,10.9139712,6029,KERN
2009,"93204
(36.00306943600003, -120.12960963999996)",All Ages,39,27.44845331,6031,KINGS
2009,"93204
(36.00306943600003, -120.12960963999996)",Children (0-17),18,51.35593706,6031,KINGS
2009,"93204
(36.00306943600003, -120.12960963999996)",Adults (18+),21,19.14707922,6031,KINGS
2009,"93205
(35.58714813000006, -118.48177933899996)",All Ages,15,107.0381112,6029,KERN
2009,"93205
(35.58714813000006, -118.48177933899996)",Children (0-17),,,6029,KERN
2009,"93205
(35.58714813000006, -118.48177933899996)",Adults (18+),12,112.0870792,6029,KERN
2009,"93210
(36.147306239000045, -120.35862618999994)",All Ages,104,56.30996794,6019,FRESNO
2009,"93210
(36.147306239000045, -120.35862618999994)",Children (0-17),43,88.83122786,6019,FRESNO
2009,"93210
(36.147306239000045, -120.35862618999994)",Adults (18+),61,45.01764017,6019,FRESNO
2009,"93212
(36.09745599100006, -119.56758752299999)",All Ages,154,66.82427049,6031,KINGS
2009,"93212
(36.09745599100006, -119.56758752299999)",Children (0-17),72,141.6689812,6031,KINGS
2009,"93212
(36.09745599100006, -119.56758752299999)",Adults (18+),82,40.83600889,6031,KINGS
2009,"93215
(35.77430924200007, -119.24142968599995)",All Ages,224,40.09515757,6029,KERN
2009,"93215
(35.77430924200007, -119.24142968599995)",Children (0-17),129,73.91329438,6029,KERN
2009,"93215
(35.77430924200007, -119.24142968599995)",Adults (18+),95,28.35251631,6029,KERN
2009,"93219
(35.88721855500006, -119.27439958699995)",All Ages,61,41.59945947,6107,TULARE
2009,"93219
(35.88721855500006, -119.27439958699995)",Children (0-17),43,83.92871954,6107,TULARE
2009,"93219
(35.88721855500006, -119.27439958699995)",Adults (18+),18,26.90150867,6107,TULARE
2009,"93221
(36.30288785100004, -119.13440785499995)",All Ages,55,34.11828455,6107,TULARE
2009,"93221
(36.30288785100004, -119.13440785499995)",Children (0-17),26,56.74896008,6107,TULARE
2009,"93221
(36.30288785100004, -119.13440785499995)",Adults (18+),29,26.26025562,6107,TULARE
2009,"93223
(36.302766191000046, -119.20761685299999)",All Ages,66,74.71342126,6107,TULARE
2009,"93223
(36.302766191000046, -119.20761685299999)",Children (0-17),24,73.31318818,6107,TULARE
2009,"93223
(36.302766191000046, -119.20761685299999)",Adults (18+),42,75.19962293,6107,TULARE
2009,"93225
(34.825612051000064, -119.05074911899999)",All Ages,13,16.0749676,6029,KERN
2009,"93225
(34.825612051000064, -119.05074911899999)",Children (0-17),,,6029,KERN
2009,"93225
(34.825612051000064, -119.05074911899999)",Adults (18+),,,6029,KERN
2009,"93230
(36.33484971100006, -119.64951694699994)",All Ages,718,107.6477743,6031,KINGS
2009,"93230
(36.33484971100006, -119.64951694699994)",Children (0-17),330,171.2175398,6031,KINGS
2009,"93230
(36.33484971100006, -119.64951694699994)",Adults (18+),388,85.57450168,6031,KINGS
2009,"93234
(36.20881848200003, -120.103496157)",All Ages,38,28.74323261,6019,FRESNO
2009,"93234
(36.20881848200003, -120.103496157)",Children (0-17),29,80.67216193,6019,FRESNO
2009,"93234
(36.20881848200003, -120.103496157)",Adults (18+),,,6019,FRESNO
2009,"93235
(36.386016496000025, -119.21972638299997)",All Ages,36,64.25947634,6107,TULARE
2009,"93235
(36.386016496000025, -119.21972638299997)",Children (0-17),24,141.4992831,6107,TULARE
2009,"93235
(36.386016496000025, -119.21972638299997)",Adults (18+),12,37.43956755,6107,TULARE
2009,"93240
(35.61588599600003, -118.42285671899998)",All Ages,37,74.50860289,6029,KERN
2009,"93240
(35.61588599600003, -118.42285671899998)",Children (0-17),17,149.9103524,6029,KERN
2009,"93240
(35.61588599600003, -118.42285671899998)",Adults (18+),20,48.32692098,6029,KERN
2009,"93241
(35.257761953000056, -118.91427684099995)",All Ages,68,35.28865608,6029,KERN
2009,"93241
(35.257761953000056, -118.91427684099995)",Children (0-17),41,61.32950314,6029,KERN
2009,"93241
(35.257761953000056, -118.91427684099995)",Adults (18+),27,26.24651616,6029,KERN
2009,"93242
(36.43813918200004, -119.72906965299995)",All Ages,33,102.0580717,6019,FRESNO
2009,"93242
(36.43813918200004, -119.72906965299995)",Children (0-17),13,118.3319145,6019,FRESNO
2009,"93242
(36.43813918200004, -119.72906965299995)",Adults (18+),20,96.40732008,6019,FRESNO
2009,"93245
(36.30103687800005, -119.79602618799998)",All Ages,225,56.06173616,6031,KINGS
2009,"93245
(36.30103687800005, -119.79602618799998)",Children (0-17),112,83.76584884,6031,KINGS
2009,"93245
(36.30103687800005, -119.79602618799998)",Adults (18+),113,46.44206194,6031,KINGS
2009,"93247
(36.204799352000066, -119.08748614099994)",All Ages,85,43.83508468,6107,TULARE
2009,"93247
(36.204799352000066, -119.08748614099994)",Children (0-17),50,79.01080315,6107,TULARE
2009,"93247
(36.204799352000066, -119.08748614099994)",Adults (18+),35,31.62105157,6107,TULARE
2009,"93250
(35.67734609900003, -119.23087566699996)",All Ages,81,51.24212922,6029,KERN
2009,"93250
(35.67734609900003, -119.23087566699996)",Children (0-17),54,112.4546391,6029,KERN
2009,"93250
(35.67734609900003, -119.23087566699996)",Adults (18+),27,29.98736436,6029,KERN
2009,"93256
(35.96983883400003, -119.29076722299999)",All Ages,34,66.21248673,6107,TULARE
2009,"93256
(35.96983883400003, -119.29076722299999)",Children (0-17),20,105.5812936,6107,TULARE
2009,"93256
(35.96983883400003, -119.29076722299999)",Adults (18+),14,52.54249137,6107,TULARE
2009,"93257
(36.06867901900006, -119.03286942199998)",All Ages,397,51.93961862,6107,TULARE
2009,"93257
(36.06867901900006, -119.03286942199998)",Children (0-17),171,69.71993935,6107,TULARE
2009,"93257
(36.06867901900006, -119.03286942199998)",Adults (18+),226,45.76577393,6107,TULARE
2009,"93263
(35.49846222300005, -119.27825795199999)",All Ages,48,22.65568761,6029,KERN
2009,"93263
(35.49846222300005, -119.27825795199999)",Children (0-17),26,40.80465219,6029,KERN
2009,"93263
(35.49846222300005, -119.27825795199999)",Adults (18+),22,16.35383894,6029,KERN
2009,"93265
(36.143508704000055, -118.76599918399995)",All Ages,13,31.63895145,6107,TULARE
2009,"93265
(36.143508704000055, -118.76599918399995)",Children (0-17),,,6107,TULARE
2009,"93265
(36.143508704000055, -118.76599918399995)",Adults (18+),,,6107,TULARE
2009,"93267
(36.14181849700003, -119.08066882699995)",All Ages,28,42.19893624,6107,TULARE
2009,"93267
(36.14181849700003, -119.08066882699995)",Children (0-17),14,64.61459628,6107,TULARE
2009,"93267
(36.14181849700003, -119.08066882699995)",Adults (18+),14,34.41556678,6107,TULARE
2009,"93268
(35.147902834000035, -119.45409597999998)",All Ages,48,25.61180407,6029,KERN
2009,"93268
(35.147902834000035, -119.45409597999998)",Children (0-17),18,37.09279864,6029,KERN
2009,"93268
(35.147902834000035, -119.45409597999998)",Adults (18+),30,21.62526862,6029,KERN
2009,"93270
(35.956799473000046, -119.03164847499994)",All Ages,22,28.85951266,6107,TULARE
2009,"93270
(35.956799473000046, -119.03164847499994)",Children (0-17),,,6107,TULARE
2009,"93270
(35.956799473000046, -119.03164847499994)",Adults (18+),13,27.11215647,6107,TULARE
2009,"93272
(36.05613933400008, -119.31634626999994)",All Ages,19,49.8953856,6107,TULARE
2009,"93272
(36.05613933400008, -119.31634626999994)",Children (0-17),,,6107,TULARE
2009,"93272
(36.05613933400008, -119.31634626999994)",Adults (18+),,,6107,TULARE
2009,"93274
(36.20551627800006, -119.34149950699998)",All Ages,655,87.12421477,6107,TULARE
2009,"93274
(36.20551627800006, -119.34149950699998)",Children (0-17),334,147.764959,6107,TULARE
2009,"93274
(36.20551627800006, -119.34149950699998)",Adults (18+),321,66.06798361,6107,TULARE
2009,"93277
(36.30961826400005, -119.32186877199996)",All Ages,241,46.94573166,6107,TULARE
2009,"93277
(36.30961826400005, -119.32186877199996)",Children (0-17),110,83.74421137,6107,TULARE
2009,"93277
(36.30961826400005, -119.32186877199996)",Adults (18+),131,34.1682286,6107,TULARE
2009,"93280
(35.59755876300005, -119.35375676799998)",All Ages,85,31.86673357,6029,KERN
2009,"93280
(35.59755876300005, -119.35375676799998)",Children (0-17),31,41.89118279,6029,KERN
2009,"93280
(35.59755876300005, -119.35375676799998)",Adults (18+),54,28.38595306,6029,KERN
2009,"93285
(35.71385718000005, -118.48033679699995)",All Ages,12,21.65553644,6029,KERN
2009,"93285
(35.71385718000005, -118.48033679699995)",Children (0-17),,,6029,KERN
2009,"93285
(35.71385718000005, -118.48033679699995)",Adults (18+),,,6029,KERN
2009,"93286
(36.421758511000064, -119.10003886199996)",All Ages,50,46.75592162,6107,TULARE
2009,"93286
(36.421758511000064, -119.10003886199996)",Children (0-17),23,66.2886916,6107,TULARE
2009,"93286
(36.421758511000064, -119.10003886199996)",Adults (18+),27,39.97357564,6107,TULARE
2009,"93291
(36.34361793200003, -119.32716967899995)",All Ages,313,63.74228312,6107,TULARE
2009,"93291
(36.34361793200003, -119.32716967899995)",Children (0-17),126,80.0881117,6107,TULARE
2009,"93291
(36.34361793200003, -119.32716967899995)",Adults (18+),187,58.06653588,6107,TULARE
2009,"93292
(36.33209932300008, -119.26084751499997)",All Ages,189,47.63260813,6107,TULARE
2009,"93292
(36.33209932300008, -119.26084751499997)",Children (0-17),63,56.20044429,6107,TULARE
2009,"93292
(36.33209932300008, -119.26084751499997)",Adults (18+),126,44.65760616,6107,TULARE
2009,"93301
(35.383293507000076, -119.01863952899998)",All Ages,154,109.2009268,6029,KERN
2009,"93301
(35.383293507000076, -119.01863952899998)",Children (0-17),62,144.248537,6029,KERN
2009,"93301
(35.383293507000076, -119.01863952899998)",Adults (18+),92,97.03137671,6029,KERN
2009,"93304
(35.34269377500004, -119.02330606399994)",All Ages,433,80.5718743,6029,KERN
2009,"93304
(35.34269377500004, -119.02330606399994)",Children (0-17),212,127.3390477,6029,KERN
2009,"93304
(35.34269377500004, -119.02330606399994)",Adults (18+),221,64.33295068,6029,KERN
2009,"93305
(35.38850316800006, -118.98440957499997)",All Ages,317,79.19916789,6029,KERN
2009,"93305
(35.38850316800006, -118.98440957499997)",Children (0-17),143,102.7637582,6029,KERN
2009,"93305
(35.38850316800006, -118.98440957499997)",Adults (18+),174,71.01685643,6029,KERN
2009,"93306
(35.39005433500006, -118.92959733099997)",All Ages,325,50.87652333,6029,KERN
2009,"93306
(35.39005433500006, -118.92959733099997)",Children (0-17),164,87.82925315,6029,KERN
2009,"93306
(35.39005433500006, -118.92959733099997)",Adults (18+),161,38.04546015,6029,KERN
2009,"93307
(35.32355402600007, -118.98145931599998)",All Ages,517,62.29250275,6029,KERN
2009,"93307
(35.32355402600007, -118.98145931599998)",Children (0-17),273,100.0496897,6029,KERN
2009,"93307
(35.32355402600007, -118.98145931599998)",Adults (18+),244,49.1821087,6029,KERN
2009,"93308
(35.41963078800006, -119.04312797999995)",All Ages,295,54.39545033,6029,KERN
2009,"93308
(35.41963078800006, -119.04312797999995)",Children (0-17),121,86.8610894,6029,KERN
2009,"93308
(35.41963078800006, -119.04312797999995)",Adults (18+),174,43.12243568,6029,KERN
2009,"93309
(35.34104267300006, -119.062897755)",All Ages,374,59.90267338,6029,KERN
2009,"93309
(35.34104267300006, -119.062897755)",Children (0-17),157,94.45521741,6029,KERN
2009,"93309
(35.34104267300006, -119.062897755)",Adults (18+),217,47.90502453,6029,KERN
2009,"93311
(35.31986077200003, -119.11625876699998)",All Ages,126,35.18902173,6029,KERN
2009,"93311
(35.31986077200003, -119.11625876699998)",Children (0-17),58,59.48640542,6029,KERN
2009,"93311
(35.31986077200003, -119.11625876699998)",Adults (18+),68,26.75226313,6029,KERN
2009,"93312
(35.392782999000076, -119.11949579599997)",All Ages,175,30.35179851,6029,KERN
2009,"93312
(35.392782999000076, -119.11949579599997)",Children (0-17),81,43.70460655,6029,KERN
2009,"93312
(35.392782999000076, -119.11949579599997)",Adults (18+),94,25.71531512,6029,KERN
2009,"93313
(35.28880267200003, -119.05587622599995)",All Ages,172,43.90456239,6029,KERN
2009,"93313
(35.28880267200003, -119.05587622599995)",Children (0-17),112,94.67874096,6029,KERN
2009,"93313
(35.28880267200003, -119.05587622599995)",Adults (18+),60,26.27428994,6029,KERN
2009,"93314
(35.37991309300003, -119.17497717099997)",All Ages,47,26.44997823,6029,KERN
2009,"93314
(35.37991309300003, -119.17497717099997)",Children (0-17),27,47.78985425,6029,KERN
2009,"93314
(35.37991309300003, -119.17497717099997)",Adults (18+),20,19.04015226,6029,KERN
2009,"93401
(35.264023106000025, -120.65542916999999)",All Ages,80,32.55473689,6079,SAN LUIS OBISPO
2009,"93401
(35.264023106000025, -120.65542916999999)",Children (0-17),19,46.74230091,6079,SAN LUIS OBISPO
2009,"93401
(35.264023106000025, -120.65542916999999)",Adults (18+),61,27.62840181,6079,SAN LUIS OBISPO
2009,"93402
(35.31492050000003, -120.83213619899999)",All Ages,40,35.13119521,6079,SAN LUIS OBISPO
2009,"93402
(35.31492050000003, -120.83213619899999)",Children (0-17),16,72.73863487,6079,SAN LUIS OBISPO
2009,"93402
(35.31492050000003, -120.83213619899999)",Adults (18+),24,22.07279764,6079,SAN LUIS OBISPO
2009,"93405
(35.29096214000003, -120.68141664799998)",All Ages,42,14.34517147,6079,SAN LUIS OBISPO
2009,"93405
(35.29096214000003, -120.68141664799998)",Children (0-17),,,6079,SAN LUIS OBISPO
2009,"93405
(35.29096214000003, -120.68141664799998)",Adults (18+),35,10.75976694,6079,SAN LUIS OBISPO
2009,"93420
(35.11453319200007, -120.57569831899997)",All Ages,76,31.35988041,6079,SAN LUIS OBISPO
2009,"93420
(35.11453319200007, -120.57569831899997)",Children (0-17),22,37.53395969,6079,SAN LUIS OBISPO
2009,"93420
(35.11453319200007, -120.57569831899997)",Adults (18+),54,29.21606042,6079,SAN LUIS OBISPO
2009,"93422
(35.48100399000003, -120.67152741599995)",All Ages,98,32.40324819,6079,SAN LUIS OBISPO
2009,"93422
(35.48100399000003, -120.67152741599995)",Children (0-17),22,32.60540693,6079,SAN LUIS OBISPO
2009,"93422
(35.48100399000003, -120.67152741599995)",Adults (18+),76,32.33305285,6079,SAN LUIS OBISPO
2009,"93428
(35.55662881100005, -121.08532835999995)",All Ages,15,25.07190722,6079,SAN LUIS OBISPO
2009,"93428
(35.55662881100005, -121.08532835999995)",Children (0-17),,,6079,SAN LUIS OBISPO
2009,"93428
(35.55662881100005, -121.08532835999995)",Adults (18+),12,21.64135401,6079,SAN LUIS OBISPO
2009,"93433
(35.12041198400004, -120.61855745399998)",All Ages,45,35.54752194,6079,SAN LUIS OBISPO
2009,"93433
(35.12041198400004, -120.61855745399998)",Children (0-17),20,65.03531402,6079,SAN LUIS OBISPO
2009,"93433
(35.12041198400004, -120.61855745399998)",Adults (18+),25,25.30850248,6079,SAN LUIS OBISPO
2009,"93434
(34.96487382200007, -120.57449909799999)",All Ages,33,45.28799459,6083,SANTA BARBARA
2009,"93434
(34.96487382200007, -120.57449909799999)",Children (0-17),15,67.30688993,6083,SANTA BARBARA
2009,"93434
(34.96487382200007, -120.57449909799999)",Adults (18+),18,37.64239338,6083,SANTA BARBARA
2009,"93436
(34.65430151900006, -120.45574575299997)",All Ages,272,49.10175974,6083,SANTA BARBARA
2009,"93436
(34.65430151900006, -120.45574575299997)",Children (0-17),119,84.12046523,6083,SANTA BARBARA
2009,"93436
(34.65430151900006, -120.45574575299997)",Adults (18+),153,36.94224603,6083,SANTA BARBARA
2009,"93437
(34.74154053900003, -120.53704949599995)",All Ages,14,37.79288892,6083,SANTA BARBARA
2009,"93437
(34.74154053900003, -120.53704949599995)",Children (0-17),,,6083,SANTA BARBARA
2009,"93437
(34.74154053900003, -120.53704949599995)",Adults (18+),,,6083,SANTA BARBARA
2009,"93442
(35.37802301500005, -120.84882970999996)",All Ages,26,29.54214864,6079,SAN LUIS OBISPO
2009,"93442
(35.37802301500005, -120.84882970999996)",Children (0-17),,,6079,SAN LUIS OBISPO
2009,"93442
(35.37802301500005, -120.84882970999996)",Adults (18+),19,22.31424673,6079,SAN LUIS OBISPO
2009,"93444
(35.03235175800006, -120.49737959499998)",All Ages,44,25.86522583,6079,SAN LUIS OBISPO
2009,"93444
(35.03235175800006, -120.49737959499998)",Children (0-17),14,29.35419578,6079,SAN LUIS OBISPO
2009,"93444
(35.03235175800006, -120.49737959499998)",Adults (18+),30,24.65375396,6079,SAN LUIS OBISPO
2009,"93445
(35.10188053600007, -120.61066692399999)",All Ages,27,32.46224664,6079,SAN LUIS OBISPO
2009,"93445
(35.10188053600007, -120.61066692399999)",Children (0-17),13,57.96906665,6079,SAN LUIS OBISPO
2009,"93445
(35.10188053600007, -120.61066692399999)",Adults (18+),14,23.60553651,6079,SAN LUIS OBISPO
2009,"93446
(35.63084585000007, -120.68618746399994)",All Ages,196,45.67635011,6079,SAN LUIS OBISPO
2009,"93446
(35.63084585000007, -120.68618746399994)",Children (0-17),53,48.48839232,6079,SAN LUIS OBISPO
2009,"93446
(35.63084585000007, -120.68618746399994)",Adults (18+),143,44.6999272,6079,SAN LUIS OBISPO
2009,"93449
(35.145200240000065, -120.64486646199998)",All Ages,21,22.79379659,6079,SAN LUIS OBISPO
2009,"93449
(35.145200240000065, -120.64486646199998)",Children (0-17),,,6079,SAN LUIS OBISPO
2009,"93449
(35.145200240000065, -120.64486646199998)",Adults (18+),16,16.83556154,6079,SAN LUIS OBISPO
2009,"93451
(35.785349901000075, -120.60556588699995)",All Ages,22,118.5806574,6079,SAN LUIS OBISPO
2009,"93451
(35.785349901000075, -120.60556588699995)",Children (0-17),,,6079,SAN LUIS OBISPO
2009,"93451
(35.785349901000075, -120.60556588699995)",Adults (18+),15,111.7608912,6079,SAN LUIS OBISPO
2009,"93454
(34.952121231000035, -120.41640607299996)",All Ages,184,56.77038728,6083,SANTA BARBARA
2009,"93454
(34.952121231000035, -120.41640607299996)",Children (0-17),88,109.4591595,6083,SANTA BARBARA
2009,"93454
(34.952121231000035, -120.41640607299996)",Adults (18+),96,38.47531219,6083,SANTA BARBARA
2009,"93455
(34.885060416000044, -120.43128771699998)",All Ages,91,24.85169498,6083,SANTA BARBARA
2009,"93455
(34.885060416000044, -120.43128771699998)",Children (0-17),46,50.60578234,6083,SANTA BARBARA
2009,"93455
(34.885060416000044, -120.43128771699998)",Adults (18+),45,15.90912631,6083,SANTA BARBARA
2009,"93458
(34.952651322000065, -120.44576961999996)",All Ages,192,35.34333136,6083,SANTA BARBARA
2009,"93458
(34.952651322000065, -120.44576961999996)",Children (0-17),111,61.74151538,6083,SANTA BARBARA
2009,"93458
(34.952651322000065, -120.44576961999996)",Adults (18+),81,26.17711369,6083,SANTA BARBARA
2009,"93460
(34.62591125300003, -120.07592709699998)",All Ages,14,31.10372454,6083,SANTA BARBARA
2009,"93460
(34.62591125300003, -120.07592709699998)",Children (0-17),,,6083,SANTA BARBARA
2009,"93460
(34.62591125300003, -120.07592709699998)",Adults (18+),,,6083,SANTA BARBARA
2009,"93463
(34.60169219200003, -120.13454991099997)",All Ages,21,26.94340725,6083,SANTA BARBARA
2009,"93463
(34.60169219200003, -120.13454991099997)",Children (0-17),,,6083,SANTA BARBARA
2009,"93463
(34.60169219200003, -120.13454991099997)",Adults (18+),15,23.49937909,6083,SANTA BARBARA
2009,"93465
(35.54823860600004, -120.69792766899997)",All Ages,32,38.69507537,6079,SAN LUIS OBISPO
2009,"93465
(35.54823860600004, -120.69792766899997)",Children (0-17),,,6079,SAN LUIS OBISPO
2009,"93465
(35.54823860600004, -120.69792766899997)",Adults (18+),25,41.48742376,6079,SAN LUIS OBISPO
2009,"93501
(35.030392160000076, -118.18727921099998)",All Ages,43,78.0951652,6029,KERN
2009,"93501
(35.030392160000076, -118.18727921099998)",Children (0-17),24,151.2569499,6029,KERN
2009,"93501
(35.030392160000076, -118.18727921099998)",Adults (18+),19,52.69126425,6029,KERN
2009,"93505
(35.12481347500005, -117.96943801499998)",All Ages,79,56.89528028,6029,KERN
2009,"93505
(35.12481347500005, -117.96943801499998)",Children (0-17),31,107.4141451,6029,KERN
2009,"93505
(35.12481347500005, -117.96943801499998)",Adults (18+),48,39.35366014,6029,KERN
2009,"93510
(34.489013165000074, -118.19703809399999)",All Ages,24,32.76585245,6037,LOS ANGELES
2009,"93510
(34.489013165000074, -118.19703809399999)",Children (0-17),,,6037,LOS ANGELES
2009,"93510
(34.489013165000074, -118.19703809399999)",Adults (18+),14,25.70674358,6037,LOS ANGELES
2009,"93514
(37.381496361000075, -118.42238745899999)",All Ages,53,36.93134531,6027,INYO
2009,"93514
(37.381496361000075, -118.42238745899999)",Children (0-17),14,47.64850427,6027,INYO
2009,"93514
(37.381496361000075, -118.42238745899999)",Adults (18+),39,33.21003585,6027,INYO
2009,"93516
(35.001393593000046, -117.65866584199995)",All Ages,18,87.8997705,6029,KERN
2009,"93516
(35.001393593000046, -117.65866584199995)",Children (0-17),,,6029,KERN
2009,"93516
(35.001393593000046, -117.65866584199995)",Adults (18+),14,92.54198161,6029,KERN
2009,"93527
(35.72506729400004, -117.86466689799994)",All Ages,14,62.6106678,6029,KERN
2009,"93527
(35.72506729400004, -117.86466689799994)",Children (0-17),,,6029,KERN
2009,"93527
(35.72506729400004, -117.86466689799994)",Adults (18+),,,6029,KERN
2009,"93534
(34.68758426100004, -118.14967753399998)",All Ages,568,137.2372608,6037,LOS ANGELES
2009,"93534
(34.68758426100004, -118.14967753399998)",Children (0-17),244,202.2575735,6037,LOS ANGELES
2009,"93534
(34.68758426100004, -118.14967753399998)",Adults (18+),324,114.6603161,6037,LOS ANGELES
2009,"93535
(34.688761758000055, -118.05928838399996)",All Ages,729,95.74327769,6037,LOS ANGELES
2009,"93535
(34.688761758000055, -118.05928838399996)",Children (0-17),370,165.4659446,6037,LOS ANGELES
2009,"93535
(34.688761758000055, -118.05928838399996)",Adults (18+),359,71.53353875,6037,LOS ANGELES
2009,"93536
(34.68816214700007, -118.23417920099996)",All Ages,369,49.44963985,6037,LOS ANGELES
2009,"93536
(34.68816214700007, -118.23417920099996)",Children (0-17),146,79.30735343,6037,LOS ANGELES
2009,"93536
(34.68816214700007, -118.23417920099996)",Adults (18+),223,39.0821729,6037,LOS ANGELES
2009,"93543
(34.53302372600007, -117.95804975599998)",All Ages,92,75.21234298,6037,LOS ANGELES
2009,"93543
(34.53302372600007, -117.95804975599998)",Children (0-17),34,90.15603204,6037,LOS ANGELES
2009,"93543
(34.53302372600007, -117.95804975599998)",Adults (18+),58,70.02345925,6037,LOS ANGELES
2009,"93546
(37.581857600000035, -118.78224950399999)",All Ages,25,33.52923096,6051,MONO
2009,"93546
(37.581857600000035, -118.78224950399999)",Children (0-17),,,6051,MONO
2009,"93546
(37.581857600000035, -118.78224950399999)",Adults (18+),16,23.430901,6051,MONO
2009,"93550
(34.56908292600008, -118.09611665099999)",All Ages,599,77.7790147,6037,LOS ANGELES
2009,"93550
(34.56908292600008, -118.09611665099999)",Children (0-17),286,109.2520735,6037,LOS ANGELES
2009,"93550
(34.56908292600008, -118.09611665099999)",Adults (18+),313,66.85065293,6037,LOS ANGELES
2009,"93551
(34.60587208800007, -118.18323835599995)",All Ages,177,34.83160686,6037,LOS ANGELES
2009,"93551
(34.60587208800007, -118.18323835599995)",Children (0-17),75,53.14574107,6037,LOS ANGELES
2009,"93551
(34.60587208800007, -118.18323835599995)",Adults (18+),102,28.4724064,6037,LOS ANGELES
2009,"93552
(34.56282177300005, -118.03543864899996)",All Ages,200,53.25853586,6037,LOS ANGELES
2009,"93552
(34.56282177300005, -118.03543864899996)",Children (0-17),102,81.19246053,6037,LOS ANGELES
2009,"93552
(34.56282177300005, -118.03543864899996)",Adults (18+),98,43.55906431,6037,LOS ANGELES
2009,"93555
(35.62245999000004, -117.68225922199997)",All Ages,250,81.82662141,6029,KERN
2009,"93555
(35.62245999000004, -117.68225922199997)",Children (0-17),63,76.43447423,6029,KERN
2009,"93555
(35.62245999000004, -117.68225922199997)",Adults (18+),187,83.69893186,6029,KERN
2009,"93560
(34.86017222500004, -118.21146785699995)",All Ages,123,66.05833638,6029,KERN
2009,"93560
(34.86017222500004, -118.21146785699995)",Children (0-17),58,112.6012817,6029,KERN
2009,"93560
(34.86017222500004, -118.21146785699995)",Adults (18+),65,49.89727128,6029,KERN
2009,"93561
(35.130631437000034, -118.52245727999997)",All Ages,123,36.11991062,6029,KERN
2009,"93561
(35.130631437000034, -118.52245727999997)",Children (0-17),54,68.76850547,6029,KERN
2009,"93561
(35.130631437000034, -118.52245727999997)",Adults (18+),69,24.78336833,6029,KERN
2009,"93562
(35.767296403000046, -117.37547576399999)",All Ages,15,74.3097826,6071,SAN BERNARDINO
2009,"93562
(35.767296403000046, -117.37547576399999)",Children (0-17),,,6071,SAN BERNARDINO
2009,"93562
(35.767296403000046, -117.37547576399999)",Adults (18+),12,79.58078797,6071,SAN BERNARDINO
2009,"93591
(34.596760611000036, -117.83826664399999)",All Ages,42,58.26329277,6037,LOS ANGELES
2009,"93591
(34.596760611000036, -117.83826664399999)",Children (0-17),16,72.35425547,6037,LOS ANGELES
2009,"93591
(34.596760611000036, -117.83826664399999)",Adults (18+),26,53.3705006,6037,LOS ANGELES
2009,"93602
(37.07132814400006, -119.44304663099996)",All Ages,17,53.62594259,6019,FRESNO
2009,"93602
(37.07132814400006, -119.44304663099996)",Children (0-17),,,6019,FRESNO
2009,"93602
(37.07132814400006, -119.44304663099996)",Adults (18+),12,51.24860299,6019,FRESNO
2009,"93608
(36.502349673000026, -120.38946703899995)",All Ages,13,53.14686544,6019,FRESNO
2009,"93608
(36.502349673000026, -120.38946703899995)",Children (0-17),,,6019,FRESNO
2009,"93609
(36.53637975600003, -119.84194855099997)",All Ages,42,69.04586684,6019,FRESNO
2009,"93609
(36.53637975600003, -119.84194855099997)",Children (0-17),27,159.5083915,6019,FRESNO
2009,"93609
(36.53637975600003, -119.84194855099997)",Adults (18+),15,37.63464575,6019,FRESNO
2009,"93610
(37.10160848700008, -120.27243866099997)",All Ages,146,62.59324235,6039,MADERA
2009,"93610
(37.10160848700008, -120.27243866099997)",Children (0-17),49,95.34953995,6039,MADERA
2009,"93610
(37.10160848700008, -120.27243866099997)",Adults (18+),97,51.21930277,6039,MADERA
2009,"93611
(36.82441886100003, -119.68211752299999)",All Ages,162,34.6523793,6019,FRESNO
2009,"93611
(36.82441886100003, -119.68211752299999)",Children (0-17),86,67.26621075,6019,FRESNO
2009,"93611
(36.82441886100003, -119.68211752299999)",Adults (18+),76,23.32790793,6019,FRESNO
